timestamp_utc,puuid,tier,old_lp,new_lp,lp_delta
2026-06-25T23:50:36,Ny1rZZHp0zJpyjRbfgoec-Ig5IVAWNq2nLnuyqH9w4tsAP-oemcYtgIbxJliicT6-QqCv2NlFtXLaA,gm,420,395,-25
2026-06-25T23:50:36,BDCTf3HPWYJGxWolpiLIEZyZ-bd1N4DWslVuOnUmmvm_Dfx_lIxlkzmAQn_INWcDQANvRpmHgcjucw,gm,404,376,-28
2026-06-25T23:50:36,y9k4DMBhGfDOA8g3laF4rD4m-gZIriOu6c0EY0Ji4AaycC2fcUHjuiOI7NtF5c0PjvLv4tuaFcjuZg,gm,384,354,-30
2026-06-25T23:50:36,1n5sIXM1LZRZUKXIyeA14JFHGiM3jXpckX2CTET6kZbTHEZmu0j2eCLMEZ7Taq0f_1XDpbjrTgPTGQ,master,310,345,35
2026-06-25T23:50:36,oy5egHnOEvOypX3ZIp4ZTau70kOtn39CJt3_qh3WJJNGRbN6q4u-XExIRxxc3Cr5SJmGxPp-Y7qCnQ,master,290,325,35
2026-06-25T23:50:36,gmNOTm4oxBlPIR6-NEzG6187q79s4QPDOjJSmBy1d7Kb6HfJPp-YaANxGrb17MTAuzxp1ZEphqVKNA,master,270,305,35
2026-06-25T23:50:36,MAt1v2-cZcAcwIovgx6fhBIh-9pkIE1XE9P3CfoBZR57WgngIWr7KvI5wgA1gpLmK-a6zqykJnE7iw,master,150,185,35
2026-06-25T23:55:41,Tq26oZDGkRX_oXcF1zh-sT-8C-jZqRuwB7veD33BGE0gkCL0_Q_l0q06Qo0HiIyO3WIct1SLxe-nBA,challenger,1022,991,-31
2026-06-25T23:55:41,EWSU_S_eOjj1nNbBum2Z9bVky0UgRNsmAjtYM2-2QBN5quqn2Q-6yQW9wlb0OuN0bVFUVT5moYH8_g,gm,767,736,-31
2026-06-25T23:55:41,rleR5BW9lTvNUumUHiHg5esTiCnW-quWNShWi8KH3giqb-r8KVoFc-Ufmabb7uR7fS9gGWnmXOY-5g,gm,601,633,32
2026-06-25T23:55:41,ThuTOrGNkzuRGQCXGb4CtG1rrZA23AU8wcLu4q3R7-uzgIi9qoqTCszsigrh3ktUf9k6e1ThmDi1EA,gm,579,613,34
2026-06-25T23:55:41,pMdgzMvcF1DWuul2LrKDZHeS_hkGvU9C5VQJVeot5R_tsaRKdamr-mnPACrcFoaO9Yb5htf8AJ_7BQ,gm,541,512,-29
2026-06-25T23:55:41,ywh_k5LNPBhbJo2KsbNGAow26L1m_7-td7bahy-e1fYoDui7Y-LvhmbBQDQKCBt3-i-k4fBEtVZxkA,gm,445,416,-29
2026-06-25T23:55:41,45ODd00HJY6o7W61NidBchnK6KQmvEfINfei4TIRZyaq0JcIRkUmECWQphtguL6HxSb3qojzGL8S3Q,gm,381,416,35
2026-06-25T23:55:41,BMKDp98bDXAQCxJuLncCH5w-0Y0Sg0kbo56hicCflzD55AWdbubYzWDdGuce7W3BIhKISZN6p_qfYA,master,321,351,30
2026-06-25T23:55:41,pQ5WQU6mc_h6hfT3e5LknWp8QMTCsLIaEFjSwZimFdVlaQ_WzGNUsAzXSgfvpBDSYLU3yPRtTcJxzQ,master,282,313,31
2026-06-25T23:55:41,-4HxNo4kTynRsDLZV_KqfHdjlmSE_itfK0S3zC5MwXqflVbL6ETWtJCyX8Jx4MT8Th5xHvJC4DDEVA,master,328,302,-26
2026-06-25T23:55:41,xiVOKaUhIi6Hg_K1AFn1gDQuUPE1QiFLNAqdZG6adqR0Im1bS3wo8L-p1J9ycTi6ihgdW4SRg69SSA,master,230,259,29
2026-06-25T23:55:41,L_CszL_Juq2XYhPjHjb7VGyOeYqYjae9W0cTd_N48-fYU5A5l4faxAhEgF7CpF4CCHtjVAA0wVr2Sg,master,239,209,-30
2026-06-25T23:55:41,py7_wN8sdTnaj3NDWWPhQBwaurcJe5KknAscl1iFS1DT3FvW20OlzhKlEzMXTzW4PDuBy2_TzyZbow,master,161,193,32
2026-06-25T23:55:41,CRYrE7Xle5A2dbSHQoxH0yjpTSSkdwwS9pJ0xI9Y8jvwvZ2J_st16mnuHi7MozlPzCiiTvh6Ealo-A,master,149,179,30
2026-06-25T23:55:41,3P_j96-3x-zmlw6OI1o4MyXMLvq1W5vvakxbM8lKf-GaN4bL49TkFeDHE6Z7yl3ohxYMDxbB2lRdnA,master,129,159,30
2026-06-25T23:55:41,3Ab7gwxrsz7Mg6KGf7zOzNL4U4kg24n_dtqkKELGKktIHit4VGm6h-V-2yZZ7J45_RGBrIoJ2VVnHQ,master,128,157,29
2026-06-25T23:55:41,BHxqX7Dfq7K9LbP_fkDxB-lIOHk7z90U0GM9cWVd8XXGL7OAKgfCFt5AzjUnYN1tyZDtQYteF7cR3Q,master,158,133,-25
2026-06-25T23:55:41,gsqi4qhCOHnugzkqCxEWhIQOH3CEGovBCW1w9-ABWUdy10_Z2n11TAPFCTbdk0TJn3cJDYAwosXYwQ,master,90,119,29
2026-06-25T23:55:41,bZE8T00CcT7brLwMJV4BfZnGBkiee-yX-4Nwjv1cI7yDY1H_34088jM-n_DhvG65KJGLvAAAVwsoWw,master,50,79,29
2026-06-25T23:55:41,fnZx5H9R44qVJulot1iaMztJYyx4JTxUzgn8U6CgLmzZXXFndIOEt2bl8PaDjHF_SUoU30eC1d-k_w,master,100,75,-25
2026-06-25T23:55:41,HTPcjzWhqYoLZiQ0Lx-BDXlCndUy3t9kR_snbIzgYXyi8pb4VVaqEoS9Sb0bDnvHYUEV6H1pgch8hQ,master,103,74,-29
2026-06-25T23:55:41,4Qi6nhfNk9vHI6OykJ0NmWLezBzxlEH9UqRxNLPo5cpXMlsRSSCARaFF3u9rRw6Sqn7d7F0aPbsQvg,master,35,66,31
2026-06-25T23:55:41,Py0fV147-7zQDiHkCziCLxJ-H5kTLWN_bQ3w-EhrdJSEt20M4NSFClZfCJ3AEKiVBT_SL_JeY6M54w,master,25,54,29
2026-06-25T23:55:41,J7jGFQVXepKNTU7hpCU5VGj2Q90pl0x4FX58YjqQP3yQF5cB0mDMNRucYwlTkkp4W-IEMqaAAvlF8Q,master,79,47,-32
2026-06-25T23:55:41,h05vzgj51p6QeHckddZXEfrczIIqB27-rnLwfmSX20RkqR2Wr1hviq-AGQNAhnmyDSzU1DTTdJt3tw,master,11,43,32
2026-06-25T23:55:41,j9hgd4mH_JDvKwpBT0W39zVmB0l1bwE15eSDxCQUxpvbripoDoNanyMtwCeA0piq9AaCCEKQZWsVXQ,master,0,29,29
2026-06-25T23:55:41,tlYN_9AOW7ll5ZCSZghu2ANaRgz0VA6RMvza-leva9vHgkiSCoEG0NAwO91ECgEVCgIVJzqXbBFAAw,master,0,28,28
2026-06-25T23:55:41,ehfj7A_y2aurFrg_XLFfxSpsjPmsac6xtzI-Hk0Pw5xUHeSO8dm-k_c3lNAQlFRUXkVBWKcCwrYpmA,master,50,24,-26
2026-06-25T23:55:41,BWjHpY0znolg74LDJdyoGXy-4b62qgbM9tcJ43I0Tw64-STJR6LKbmiKkXT2cE3LiMxUwKQOwL567w,master,44,17,-27
2026-06-25T23:55:41,2l0hoogQdFtuMNavK_2GjPZvfvueHDqm_Wl4xDk4PS5p1UXcBaFg9K-fHYS_HisBpsrhPC3xj2zplg,master,31,2,-29
2026-06-25T23:55:41,sONi4nlb2Noz4U2fLnwepQPuwF_p8idxgV1v6qOVq241CkEMVgzoRr5FuQssLx_oHpXnMsEbGNfMUg,master,25,0,-25
2026-06-26T00:00:53,9BZiwljKPA33mp4YS-IR-FA3kMFVrsjMwaFZvatjLIteUKwnXAr35rYzEUCqlDSizeGmipCsYpxTtA,challenger,1593,1563,-30
2026-06-26T00:00:53,kJ5Bte7ZfDWLVoVopZXT-BWNGsYlPnL88SvCXRnsP7-OL8JAXHQABiOhLrNXngpv3naqZoMc5h5myg,challenger,1029,1002,-27
2026-06-26T00:05:35,k031wiJl3WiiKDFxD7hoV7yI5NHbc0CVsmLGSmdTXCyo4xbWdDwo1Ikt4sxLHRDhze7nXQzrL-A7tg,gm,848,880,32
2026-06-26T00:05:35,QcU2fmDRGvTifd1yABVS0DEoylmNZZvh1-w9Yb9nqhPyp8O1B-Ic9UKqBtW3OZ8goqYM978bwLBRAg,gm,799,829,30
2026-06-26T00:05:35,_fMzWCyeoZPoz4GzBRmwQydY7T4z_sfWqZ0MDPyGaPeKwxmTgQxyph7XOawDpBNRJihhaVuNWSUVwg,gm,739,772,33
2026-06-26T00:05:35,Gcx8Ri7_wwW7jY5eqIvU8jCUSNnwRi6grR-_9K-Q7qEPPwYIxpMmE5boll7v22MnDTpCWaBj1Ivehw,gm,759,730,-29
2026-06-26T00:05:35,IXWNZVPGDipiiJa8upVsT-AQ4x-rgocmHRDZ4-01afrw8FWrekqAc1XGVvlAey7BNE0GMSvSJ7FyfQ,gm,537,508,-29
2026-06-26T00:05:35,g4yh3RVHx96HWOJp3R7gixAvCfPZdFQSrbU8MwTwMV6ceusGuVOb_lXfIN5IYzybKkhxRwGh-jWmhA,gm,485,456,-29
2026-06-26T00:05:35,J4u_VDxystXefZdLzntezzBxKtYyUAEkIwcBcTsaGQ8-2azmvig6jSQeTwXM38PHz2v9Zx0HIWRX-g,gm,223,193,-30
2026-06-26T00:05:35,UsQbcR8PrxpwnJQo8xbJrViYoibEuTx5qYK8wDaMRg-CRk7cVJZfD9ZkcKLFRJnYDnIdbH4qtgrvGQ,master,274,244,-30
2026-06-26T00:05:35,RK6gyBrBSCp3FF9zkkkLS7eBXabJ-qxVx5sQAk0tk2fv_k956Qt4vQz7v4O7Ut0IY6GZTeWZDfIAoQ,master,201,236,35
2026-06-26T00:05:35,Dj8YA-z71kH-ugNh5XxBzd-znAMCqExo3HuflbbhARXxHQ5KTttM_mMPVnQQnq4lhxwGG1FsTkhNrg,master,226,199,-27
2026-06-26T00:05:35,bGBtBSE-fPq2v6kB7J3sEvqAA2IQHqoY-r7lqH1leXWCr9MThYxL5hpbukfA5OfL8gzspC1kIJyQGg,master,225,195,-30
2026-06-26T00:05:35,eqmgmLgZzSgwg8oyw1gFlcII59CLzM4OPCUs2Tq_X8v4nthpeibZ_8X454Om6VnK8x_dwcxbVqiyPg,master,143,177,34
2026-06-26T00:05:35,i009_3j1f7qUiLhiO5KjFyJR4rozDzvGcl_9_mnSmqIQrHwFfOLy9B27WUENwpdk4T9XH0NVXFIBlA,master,192,166,-26
2026-06-26T00:05:35,JBfCugtAKvedliKp1kQrHUMKBeOVeu1wBbomlFPmg43U_IVgokaJvROWvOeKAzhNIA5lFgoQcIJc1A,master,178,149,-29
2026-06-26T00:05:35,D4nBlBGeoa8tn0nsUE_9c_LFZPZShlWs8QViYVawRmY0canillYDnTUfY7_aOpPRo7a37tdOfIDupg,master,85,120,35
2026-06-26T00:05:35,CSo-7-q-68fl7EcZIjVmjzqeDgA4oBCctrhyhON9g2BubD_27mtjlbWTGUUac0mA_ULtrKicFVPI5Q,master,81,109,28
2026-06-26T00:05:35,v2DgZ88Y-kuLj5egkG-lHu2uDaQgiiFuq1HLxdSKmZH2qh-r43NLk2BJy-C_cByvlYNqQAb6FtbBUQ,master,62,92,30
2026-06-26T00:05:35,omTWBC3mEfufyG0naQKyw8vIA1v8SHgsyB9GAUGF9QIO4H0rheVogjIRQXh1dzq4arMq93jijtmElA,master,60,90,30
2026-06-26T00:05:35,yh8lEnnzW7tuPr4UK52QB4OW30rfGgW6Pjbx8YhUuPTMD4gUNZbWH6agNNE4vOIcNP0WQ0LxJS8YDw,master,52,87,35
2026-06-26T00:05:35,RYdBDSPRlLMa61nVykEytBrXZ-X5oGEePMk-DWL2TBBbzc6tJfL3IhIlvdntm_dSICsrZiwlwmf7yg,master,50,81,31
2026-06-26T00:05:35,uY6suPz25VfeF5ZFYGBKotPnBxv4rfcnI0IesYNH1juTyfJ7Ke7B1s_J-FdLWgvW5ObqkhC3_Otprg,master,30,60,30
2026-06-26T00:05:35,91UFUUcdaKWNc9KmjlCqNHNGLomTXXAybC-3aHUar17eZMimKO05cDXW2nzpFTG8ZYcJgP7S12c1Bg,master,22,57,35
2026-06-26T00:05:35,AHKXXWJt6D8v2nwlD5yjDTEVUN4cOmXnn3y1ovnl3oKdq21stw-sw-545e7JGIkxGz8TWFtXvG18Jw,master,23,54,31
2026-06-26T00:05:35,kB7t9XeaxRfBcotPoK3xO8--Cx3b2pDKXFyEGlhQebGCNs53BiDFghS0v8ttHmB29MMakgsk_v4h-g,master,77,50,-27
2026-06-26T00:05:35,PbjIt0so_HErgW_GAn96vJJl5X-4mZ3ywt66V7tk7QMCkz92yKwzZatqZWRd7sdsJDVi2BVVp1nSqQ,master,12,42,30
2026-06-26T00:05:35,JAsElljitNPAKqBYzjQS5oIgBOILAzeDyYFnhO8bEnE-FAqnLwbpzIg9-3Aty6Colf92UemnqQxZIw,master,60,35,-25
2026-06-26T00:05:35,acYUgYDa1hzQS38WCBf8cYQnw61EFcg4PTdUZR35VLSUhasehfZiAjKr_YaGLWTEe3G51wHd90eW7A,master,1,35,34
2026-06-26T00:05:35,GFjZ3-HKe94j753miWl-r7QhQmDk0n72BBUkE5ryartRnuGWFN1HvPvM1QXT7SdwhbmnB6jL8-qaxA,master,34,4,-30
2026-06-26T00:05:35,8VZTW-nNSKfafVAvDvwVmnkFJyNPvkdYmDeFG5R3YaDqV9SQP2aEjzWBeo2hjXQL_dUm48lQ4W7ZcQ,master,30,0,-30
2026-06-26T00:05:35,cMpCw8xEFmp9-L2cbugmG9aX4DnDK1J_5dwbT5P1r7U_eKwUV1ROMqX_Y0bleJ5x_Ik8FcoTXO71Pg,master,12,0,-12
2026-06-26T00:05:35,Ok89_uYJsLy1VH_yAWc07sIpJf5VYOpIEy6eLnvzlhZ3wtPAKYeXiAqmYwjBVbkN45HU2MCEUZPvaA,master,1,0,-1
2026-06-26T00:05:35,G8Oec1-hqelIQFtkNuQcwamTSmnNNXoouVem885jlVTvdmnOmoGgDvqIBocSprgm-zX4dWfrbIcN6w,master,5,0,-5
2026-06-26T00:10:39,dYfAcFJedUJumFgL_aq_EVxLm9mH9Y4yGlMTlHqeeTKHzSUGLIJdXVJ6vXwahE7iPpjYEe_8bRr5Gw,gm,818,787,-31
2026-06-26T00:10:39,PcRL6xXyDBtKh7r_oRPLr5SbDrRtBop8yskIiQo7p42q_77gejnTXl9xj69NQYRnm_8GdT_bvvgdlg,gm,632,667,35
2026-06-26T00:10:39,P8jtCQSJSkRB54s4BlnKGGa9VOScaq6OxUHOsOktrIbZkM-ujd547_-KoVMGTKVeYuM0yJ98EItu7Q,gm,490,523,33
2026-06-26T00:10:39,jgQA1fZR-PaxJQ6kWWCENtstouMQbWA40TAJ2ZnYeyXPCnZdgfif2qSJZ0pKl4RPqoOIDgRtSCBCqg,gm,443,475,32
2026-06-26T00:10:39,3goxCzX8sUwm0hj29rQCq6PXtAcFrFLXz51BweRU6iHJgluPoC2m777DePY0_1Q4L4_uFCvNCKRJAw,gm,502,472,-30
2026-06-26T00:10:39,rPr7YWY0FCPaTtI0wXmzyeq1TANlwDVHr9n3oMRB8aSEiiWHCwt7fVNc315JCiJZwGkHeSF3F-hWDw,gm,376,348,-28
2026-06-26T00:10:39,F5sQTrkfq4msQQ93dv9RW0h6FM-lVy2AcsFSl_8JkOcs8ILv2R8quXY795V4cv1cgwP0CSCDEUK76w,gm,299,334,35
2026-06-26T00:10:39,i3g7sk00TtRhaZqmyI-x2YhDZ_zOt9JKJFGqSajUkC5mfhCLNOpX4T_aqNr9_UUzKc_loh9o7LR4Pg,gm,259,290,31
2026-06-26T00:10:39,W6mx9BNo9VSbW7TwoIdM3Jljlovm2HX-GbAQHU5A9g-ygZI-_ibFwnSpTMK9XlXmxR7QYy3j2I4zzw,master,262,293,31
2026-06-26T00:10:39,pRcB3ui89lB8EnsuTVW0u2sxewm5CrZtRABiLNgs5pgm55P20LPQrXZUisaH3mb8nz7a5oYWy4RAWw,master,212,245,33
2026-06-26T00:10:39,pQ7bH-3KoxRLIxgH4nuzL7rFvYSWayHnRt6oOhbP7dM__jH3udsGid4NWR6S9g7lCZzwT1hLq9gmkQ,master,193,223,30
2026-06-26T00:10:39,sp81DBRjTVBCCOTP0didEFm_avzyCnFhzodSD0ahzlf_asMVfqWCdeyEqMMKZx_whWrUuPSuoTou9A,master,195,170,-25
2026-06-26T00:10:39,4AcRenMbRJUK7y16ASlD6KulFpGOfD9Qi8qNWJA0KUUw9Sks4BGOuliHFj5F0lzXTJIaFKh4gI6pJg,master,115,150,35
2026-06-26T00:10:39,KRuKeoywbAuGkWi3keT_BxfY7Qxj2GiJ_SuWrHPiKitWkmJGcFXsu2jSOVqhpeydiMyhB-50DCZtXQ,master,167,136,-31
2026-06-26T00:10:39,Lh5K_5EnAyZt_Vy56hHRg6TfdvIm0NjrFnVFRlkSSXtsaGht9z9pDao5e_DbyDo7qUn8O4XE2jS4ag,master,159,131,-28
2026-06-26T00:10:39,EjYhWcWDknGXxlLWIFfjrLJ6-4Jzq7IA7ChYowBvQVwKvGnJPLEjsLHH5smeti1whKtTkIFesz0tCg,master,44,75,31
2026-06-26T00:10:39,xx6k2yiIFrotWOZrZJwRhjyAvvbneKiVpEGaHz7vfAZSMcRFyndIs-opRIlbYgLlM1K5h-oH4-E5IA,master,35,70,35
2026-06-26T00:10:39,E2jVHFWvDSaEiMmTf-05tUc2tXQXFKqGUWVO8DsIjqoJMXyQVjkj08BUkB5vJX3jAE0Z7UCAdghG9Q,master,35,70,35
2026-06-26T00:10:39,DSCJvZCFEIJvzvQkcGLTCJJ9PBGD9I69PB-0vGq_2x92jkKL9sSS3nGOyyU9Guf4N2wVO575i0Rhig,master,30,60,30
2026-06-26T00:10:39,jFW6BKAgumZuMUiKxJ17ogFXh7kFbo1rdfUjecH_l4wTxnGCwv4VL-82xi5u6R1zcXuQaqn9GTjy8g,master,85,56,-29
2026-06-26T00:10:39,lNfZd2T6P9gNjOHIv0Ga92R-hd7MochpmpDl0l17L8NmZ_EXvnYo2wYDtBuENh8RL-4SkIRWloTn3g,master,4,33,29
2026-06-26T00:10:39,wf4XBMP5v9CuhCKb4DeIwUdISLTgIOGVG76Z9ZvbUi1TEem4Ngj7MfSU9FS6MKoe5o-kHmmmZEhFsQ,master,60,29,-31
2026-06-26T00:15:38,dHqixqCzFW5EY8FDpSR-gVFg8zWoS3c5fPwf4lB5DsRxXy8ynmXqcst_gbjxExKyXo9X09-mM1HlSQ,challenger,1973,1938,-35
2026-06-26T00:15:38,6AOoQxPUPNmli88wUd3XBqp-l1nU6RhCI7TrlJjVRI63uyTWTYq3-XstJVSQizf9nh38BgpcQ0_FTw,challenger,1588,1558,-30
2026-06-26T00:15:38,jCT6OFd4zzH_JsSye8c4RlyM4niLS3NKo-0GvasI3XC1d-XcP6yXQ_JKyDUvwyT4Zsbyv2InqUghsQ,challenger,1414,1446,32
2026-06-26T00:15:38,TR8hKl8TS22YueuWvFpbXKU7amsgldsK85f_XbsNErhFOEdIufIXaEtvBsPtSQQdCPgc-ezbr5sz-g,challenger,982,956,-26
2026-06-26T00:15:38,9lF1qjRhyr5E0rgx0JmPXt3MJPevjqE-epxVZ4ut2qkLSR_rwAtigK_oUctL4gQBhdtyDdpDyffmiA,master,287,259,-28
2026-06-26T00:15:38,uUD3eGc_BscXriC4wMDo0cgaN3eec733qi1PJOlP3veMl9qgdnveA5k4sFH7yIIu_NeD0I3Toq5SRQ,master,190,220,30
2026-06-26T00:15:38,3x2o2a4Hyyy3_2CnRlf3id2hMTwHo3tmd2aeGxdzu69wmXh5qdk038ZsrYK5iJvGg5lnBaw9OPSKAQ,master,84,113,29
2026-06-26T00:15:38,BBG7jgzQxSul9MLifHaXN0jaatlF0OMeDMqZAX-KowMOhop6qx1LLyEoTODJyCS81dLJJzTOMqGL9g,master,117,86,-31
2026-06-26T00:15:38,hegtfFwk5E-5z2ElURekHuUCoeXpObz_ruozy0xThmZRvS-_NEHJtXgJOGBAh-MjnYaaKpkVtPRmjQ,master,85,56,-29
2026-06-26T00:20:37,ObraeCBXkf-eWrD8uePlVVrAXg--p1ASJ_lbWpXMVlSpegT2jCO_b0OphstBFb_XduuFG8C2NeNhfA,challenger,1253,1283,30
2026-06-26T00:20:37,ZnBC8KCnZKLw6bLqSvub764gzUfHKpdkm61W7OY6wG9CLh0eFh8UbZaqFIth6wZ7nE2M4R4mXCDS-Q,challenger,1303,1273,-30
2026-06-26T00:20:37,y48TSJND73TGc98bR8z8hNSpd-GJM2MPcr3_t3uSGZie2rletVkd1GOmMuE5yH1HKwkhPpoyLJTYEw,challenger,1303,1272,-31
2026-06-26T00:20:37,bXXZ6nIrMFwX9CYwKuVcYWw2rER5CZyTRWFJrM3sFb9L3CGC0nzZm_JK_kwR9SpjQhx42IuXvoYSUQ,challenger,1095,1125,30
2026-06-26T00:20:37,G6oJpdKDqqASuHoYIC7ibltWpiKZECM_NhqsXxnhhchdaI80wYcNslzQbXTLl_C_pg82WdiolVmYqQ,challenger,1035,1065,30
2026-06-26T00:20:37,ysgHwIt6CPMHqshMmMpYqWOF0BQmfW-LQyGBnxergYQ-CThx7D3Odtzpn7Pzg1PjF6T-RZnK-OWdNQ,challenger,1086,1055,-31
2026-06-26T00:20:37,Jjy8LM2ZiOVGwEI8_DeDFQuqiNs5TZ_Y94H_A--SGQr2dA-rLmrVIPP-Yg5_FEAUnC56iHYQEwGcEg,challenger,924,954,30
2026-06-26T00:20:37,dLbjI5HAa7qoKuRNE_GLnM1xxKHtkrBYDt83r-y6sjKlfN6jSilLV8G5q-X97Sz9HD6lohO4V1Iz2w,challenger,983,953,-30
2026-06-26T00:20:37,ReuVW4Ui1OOdKc3KtQhCpU_iJ0w1ggfVLFYAV10dRnCIwVPvjn4F3A724qgWSN-hu2Eul-ijWIHN3A,challenger,950,920,-30
2026-06-26T00:20:37,PYLgczgRs8QQUWWE9YLRkc5XStXJlk8y8mwfOAuDj96rtIlyaBP1kcy0xZ5g-nxHMusIYdgYViRoOg,gm,944,913,-31
2026-06-26T00:20:37,5f6zDz94m2KXFl171t_NJSIIv6myuT_91vzV6eWATbrr6mGbESqSlI7wgjp-8vVn09lPdX4hoLf3yQ,gm,873,903,30
2026-06-26T00:20:37,xm3t8Fm8KtHYPYZ9WRsEAqw3Ea_CM8U2oPVvNCzIRL8Exxdp0jou090x598cGBQLGPbqw3815BDQyw,gm,905,875,-30
2026-06-26T00:20:37,gooaMKZzMLZsMX6T8fWvS6ar3j2iBUcxD1c1LUZBbUnTtaRVJmyVIfq5bchJxYnQvETVuXAQqbZWhg,gm,788,820,32
2026-06-26T00:20:37,uwYKYp7WLp41UxbP65jbzDmthV1K8nwepwC6KjJYMRBaLKxv6eQAoAjym6ly9vrhCEeGVnCybM5wgQ,gm,761,791,30
2026-06-26T00:20:37,5wIa5Z32YQP_w7ixPIvftY_17pMxKeQpf27JF-opaRGRNjgm1BZ0uAFLsXiiommVoYMkjP89HBVwCg,gm,770,739,-31
2026-06-26T00:20:37,ZURweY1qhWJyA212Us7mQxGRETuD2H8OP23vooDgVkxI0k7_LKte-9TM_LUP1hTHc6BR99rdnPjfRQ,gm,761,731,-30
2026-06-26T00:20:37,YqxJjO5COZuY47eVXtDzUF1C80Vyg_npAY--vK8eKxrOnQjvzV5ltO7BW_PEJGnI1q4LRIKxDhN_Xg,gm,659,629,-30
2026-06-26T00:20:37,jcKsez_yCFhXmaeY3WD0idI1ja0VrR9ZOn8QzLq4QwfKJ4TXdrRCTIuFI_q0C5msPVn0MuLkh69Zgw,gm,547,580,33
2026-06-26T00:20:37,TxAUYTBWJLoubH9gybRkUapjCp1zxH0JZzOmbVaiFEFG0LXRINHcyP_csXFGcBOYyqFSKUuF-EgrsQ,gm,542,573,31
2026-06-26T00:20:37,RKQMj6WtxUHpau7IFGY2_PAkdRI8tLekUkZMggIGbUDgVOOeT5GK_Lgoj1ZYhSn-YESJFyPT4d1JEg,gm,474,507,33
2026-06-26T00:20:37,gGx5IwUp9Wb-21qyH2uGke2_b8GZLTIEV-zCMeHzl6bCxTdsvvuE9KEzuvWOYSLP4h4_IG0OhUFC8Q,gm,463,495,32
2026-06-26T00:20:37,A1DK9IWs2KDV2aVJlMZELi2HV6Qf1eTV3J5d556HmBYKXgDybJDEpZ0zs04o0hr0NaPTx7UhGvs1vg,gm,460,492,32
2026-06-26T00:20:37,M8XTJONOvXEIM7lLWr0vd3Q6i2suHm5YaPzE5dJ0TAVXns74pw-8OuMMIyjdZcEF0xbkc3YLBtBe6Q,gm,450,480,30
2026-06-26T00:20:37,5xt6pdDcOZcerNMloroHnMqAi4PtyqtWfKo00Qr7sSTYs-7psnOk5r9_FcakE4BMU9havc3vQwr4cw,gm,502,472,-30
2026-06-26T00:20:37,wJhWq3bOj1l08gNpcPNeIpM74c5QTavMjO20K4rhtTE-Bvci2QZu1976jQbYFB5g_m1FQkCojOL3Gg,gm,359,390,31
2026-06-26T00:20:37,5uT_PT-w80AdxpFdMUlyaw-Fry3Y7I80McS4OHnJRZ9ytSOZlTcXRb9hweTNm_PgNKOmPQ8nrn0llw,gm,362,331,-31
2026-06-26T00:20:37,AwoQRv0bgGQdgyHZ0g3sQoNwFa-CI9h5CIdCsdXy6gLX_QbLgVjCPOqMylp7gpBCd8yX1xk2dGGkCg,gm,284,254,-30
2026-06-26T00:25:32,ZFvvu6vQM3cJIdNZCHfnRCjJmvQTFfp6tW8bAg6LX3kY3O4umJDMF92_bJW1Yl8_kJpmcSRiXQPNLQ,master,391,423,32
2026-06-26T00:25:32,9IJvIosBSwNljazQH88lx7k7hZyciXQcT0qhcJvQbHhq0IUiaWdzURjeARrKzB2TSUGHRKykjUJkIQ,master,302,331,29
2026-06-26T00:25:32,q-ob6qEBrx2sNPfo9Um6Y-TWd77MP0kEZ4uBI3bfAZoi6nCMSbS0V1zYVJNxVvIZrxJs0dJX7qWTww,master,230,264,34
2026-06-26T00:25:32,oZ4Lfm_hu0j1Nq0kgBQjXNG_cKQOMAl7fIUhVZBsQ7pejFWmPnzFnHNblwWfe3Rcr_yUxy7NYDeAZA,master,227,257,30
2026-06-26T00:25:32,Es3G_QnmtBbKVylScEQDFsSJAV6PDtToolcQ6vKwWZARC3CqXtwOVdTiomy5WZZUo0Qu7FPH9wExYg,master,226,257,31
2026-06-26T00:25:32,oc6DIDpWVOgOynMhDUrtXmwIjRDtPpuLhoL-coHmM-b93CvXZU2ZEp2zVUyCIyydvLIlesaHyoQowA,master,282,252,-30
2026-06-26T00:25:32,L_CszL_Juq2XYhPjHjb7VGyOeYqYjae9W0cTd_N48-fYU5A5l4faxAhEgF7CpF4CCHtjVAA0wVr2Sg,master,209,239,30
2026-06-26T00:25:32,D-BTXjRlL_uWfSWHmtWn4VV9TpMGpV5Mvrq-cJXE-JCYBtKGv_euFlC5HHg-Hdr-0BF8gcWghvneWw,master,192,226,34
2026-06-26T00:25:32,6931hGvLbC35PvDipBqlz94M-QScsIUiTUiclJiCHdleCJcNs5YLu1tXwP0TxCJLMoDCglRzozC_sg,master,236,207,-29
2026-06-26T00:25:32,0yQkBG3ioc-OhBuY2ufbKGDHQrZuG8OwZflDmIRQJMs-jwEAXwsUMj-zZFnn_LU2VT_Ffs_oQtIcUg,master,160,195,35
2026-06-26T00:25:32,zgTZWWcqeoYoJ1Rbbh9c1ZgPK89cr2u1_ykbAh-n941DatV9sKEzrRlX9_nYzk3iChJxktIxM8SHjw,master,149,180,31
2026-06-26T00:25:32,tjXAN7hNxfsGbMuc6p6CTWG8cyXcEsuktTJygieETyJaY9KIYBYPOi8KVOYSNt_RSfPIx0YzjPBBiA,master,144,174,30
